review_id,review_text,reviewer_type,reviewer_name,business_unit,product_or_service,rating,location,city,state,country,timestamp,date,platform,device_type,sentiment_label,purchase_type,customer_tier,response_time,resolved,language,transaction_amount,tags
c116765b-9bde-44ed-b1b7-3168855ae9b8,"Wow, I just love waiting 45 minutes for the Checking Account. Amazing interest rate!",Anonymous,Eve K.,Banking,Checking Account,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-12-22T23:50:49.703082,2025-12-22,Android App,Desktop,Sarcastic,Upgrade,Enterprise,39,True,en,4264.08,banking;sarcastic
ba70abb1-e73d-4285-8e22-7f8b033f6051,I absolutely love the API Access. The data export is fantastic and highly recommended!,Anonymous,Diana P.,SaaS,API Access,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-08-21T02:23:49.703082,2025-08-21,Web,Tablet,Positive,One-time,Enterprise,17,False,en,3226.76,saas;positive
d8ff9114-53aa-4a80-b407-2262bf3c941f,The CRM Dashboard is buggy. The UI/UX never works right. I want a refund.,Guest,Charlie R.,SaaS,CRM Dashboard,1,"San Francisco, CA, USA",San Francisco,CA,USA,2025-11-07T09:52:49.703082,2025-11-07,Web,Tablet,Negative,Renewal,Enterprise,7,False,en,562.77,saas;negative
01a6795a-ddb6-4eae-996c-5d2276e244ac,Great experience with Customer Support. The coverage made it totally worth it.,Anonymous,Eve K.,Telecom,Customer Support,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-09-19T19:25:49.703082,2025-09-19,Email,Desktop,Positive,Renewal,Premium,33,True,en,237.05,telecom;positive
45cc912a-f8a1-4e14-925f-cf93a57172ce,Terrible billing. The Fiber Internet is a complete waste of money.,Anonymous,Frank T.,Telecom,Fiber Internet,2,"New York, NY, USA",New York,NY,USA,2025-11-08T06:17:49.703082,2025-11-08,Email,Desktop,Negative,Renewal,VIP,6,True,en,4063.06,telecom;negative
91987486-2e52-4ec9-9221-b18e40bdd7e9,Terrible app tracking. The Subscription Pass is a complete waste of money.,Subscriber,Alice S.,Food Delivery,Subscription Pass,1,"New York, NY, USA",New York,NY,USA,2025-09-06T15:27:49.703082,2025-09-06,Web,Desktop,Negative,Upgrade,Standard,47,True,en,1429.42,food delivery;negative
9336c384-3cb4-4eb2-8552-4192a7a143ad,"Decent API Access, however the data export is extremely slow.",Verified Buyer,Grace H.,SaaS,API Access,2,"New York, NY, USA",New York,NY,USA,2026-01-26T00:37:49.703082,2026-01-26,iOS App,Tablet,Mixed,Subscription,VIP,27,True,en,2870.49,saas;mixed
9dd85e8d-a3d9-4f31-9ad9-5ae933aa4429,This 5G Data Plan is absolute garbage. The developers who made this billing are idiots.,Verified Buyer,Grace H.,Telecom,5G Data Plan,2,"New York, NY, USA",New York,NY,USA,2025-11-20T00:47:49.703082,2025-11-20,iOS App,Desktop,Toxic,Upgrade,VIP,1,True,en,4316.49,telecom;toxic
e4a46d58-2737-4ea3-b682-def469d1450e,The Grocery Delivery is buggy. The app tracking never works right. I want a refund.,Guest,Diana P.,Food Delivery,Grocery Delivery,1,"Toronto, ON, Canada",Toronto,ON,Canada,2025-08-01T13:18:49.703082,2025-08-01,In-Store Kiosk,Desktop,Negative,Subscription,VIP,24,False,en,1377.44,food delivery;negative
3d2f6edf-d7ae-4cd5-8df5-f7a8d88b3794,I had a horrible experience with the Late Night Menu. The menu variety broke immediately.,Verified Buyer,John D.,Food Delivery,Late Night Menu,1,"London, ENG, UK",London,ENG,UK,2026-04-26T09:14:49.703082,2026-04-26,In-Store Kiosk,Desktop,Negative,Upgrade,Enterprise,23,False,en,207.69,food delivery;negative
04acea33-9abe-4a68-8ace-62415ad4bb2e,Very disappointed in the Late Night Menu. menu variety is unacceptable. Fix this ASAP!,Guest,John D.,Food Delivery,Late Night Menu,2,"Toronto, ON, Canada",Toronto,ON,Canada,2026-02-09T05:35:49.703082,2026-02-09,Web,Mobile,Negative,Upgrade,Premium,4,False,en,4771.47,food delivery;negative
7df5efb8-1de5-4ee9-991e-b14b7558d9d9,"The Apparel is okay. The shipping speed is good, but the other features are lacking.",Subscriber,Diana P.,E-commerce,Apparel,2,"Toronto, ON, Canada",Toronto,ON,Canada,2026-05-08T08:03:49.703082,2026-05-08,Email,Tablet,Mixed,One-time,VIP,38,True,en,2186.35,e-commerce;mixed
e0edeb52-b80d-4387-8408-9b9e20b38917,Terrible interest rate. The Mobile App is a complete waste of money.,Guest,Diana P.,Banking,Mobile App,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-06-19T14:47:49.703082,2025-06-19,iOS App,Mobile,Negative,Subscription,Enterprise,19,False,en,449.56,banking;negative
02774b69-872f-4c72-9683-57b8ec41945f,I absolutely love the Analytics Module. The data export is fantastic and highly recommended!,Guest,Eve K.,SaaS,Analytics Module,5,"Austin, TX, USA",Austin,TX,USA,2025-08-23T08:58:49.703082,2025-08-23,Android App,Tablet,Positive,One-time,Premium,10,False,en,3458.23,saas;positive
9208a9d1-06c9-4619-9062-be414369d9af,"Five stars. The Mortgage exceeded my expectations, especially the customer service.",Verified Buyer,Frank T.,Banking,Mortgage,5,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-08-08T14:36:49.703082,2025-08-08,In-Store Kiosk,Tablet,Positive,Subscription,VIP,31,False,en,3569.26,banking;positive
3a427f95-4ace-4e29-a6b6-0cd306d8aaaa,I absolutely love the Customer Support. The router setup is fantastic and highly recommended!,Subscriber,Eve K.,Telecom,Customer Support,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-08-28T10:10:49.703082,2025-08-28,Android App,Desktop,Positive,Upgrade,Premium,31,True,en,390.17,telecom;positive
a4f97207-861f-4837-9f6c-bd4af6bfaa0a,Very disappointed in the Checking Account. interest rate is unacceptable. Fix this ASAP!,Guest,Diana P.,Banking,Checking Account,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-12-21T03:51:49.703082,2025-12-21,Email,Mobile,Negative,Renewal,VIP,10,True,en,366.87,banking;negative
